family	key	match_tag	case_variant	case_variant_key_collision	context	input	target_surfaces	ordered_returned_surfaces
T	NV	1	nv	False	ordinary-sentence	We noted NV today.	NV	We / noted / NV / today / . / Next / .
T	NV	1	nv	False	case-variant-company	Acme nv. hired Lee.	nv	Acme / nv / . / hired / Lee / . / Next / .
T	SARL	1	sarl	True	baseline-company	Acme SARL. hired Lee.	SARL	Acme / SARL / hired / Lee / . / Next / .
T	SARL	1	sarl	True	comma-company	Acme, SARL hired Lee.	SARL	Acme / , / SARL / hired / Lee / . / Next / .
T	SARL	1	sarl	True	company-without-period	Acme SARL hired Lee.	SARL	Acme / SARL / hired / Lee / . / Next / .
T	SARL	1	sarl	True	ordinary-sentence	We noted SARL today.	SARL	We / noted / SARL / today / . / Next / .
T	SARL	1	sarl	True	case-variant-company	Acme sarl. hired Lee.	sarl	Acme / sarl / hired / Lee / . / Next / .
T	SPA	1	spa	False	baseline-company	Acme SPA. hired Lee.	SPA	Acme / SPA / hired / Lee / . / Next / .
T	SPA	1	spa	False	comma-company	Acme, SPA hired Lee.	SPA	Acme / , / SPA / hired / Lee / . / Next / .
T	SPA	1	spa	False	company-without-period	Acme SPA hired Lee.	SPA	Acme / SPA / hired / Lee / . / Next / .
T	SPA	1	spa	False	ordinary-sentence	We noted SPA today.	SPA	We / noted / SPA / today / . / Next / .
T	SPA	1	spa	False	case-variant-company	Acme spa. hired Lee.	spa	Acme / spa / . / hired / Lee / . / Next / .
T	SRL	1	srl	True	baseline-company	Acme SRL. hired Lee.	SRL	Acme / SRL / hired / Lee / . / Next / .
T	SRL	1	srl	True	comma-company	Acme, SRL hired Lee.	SRL	Acme / , / SRL / hired / Lee / . / Next / .
T	SRL	1	srl	True	company-without-period	Acme SRL hired Lee.	SRL	Acme / SRL / hired / Lee / . / Next / .
T	SRL	1	srl	True	ordinary-sentence	We noted SRL today.	SRL	We / noted / SRL / today / . / Next / .
T	SRL	1	srl	True	case-variant-company	Acme srl. hired Lee.	srl	Acme / srl / hired / Lee / . / Next / .
T	Sarl	1	sarl	True	baseline-company	Acme Sarl. hired Lee.	Sarl	Acme / Sarl / hired / Lee / . / Next / .
T	Sarl	1	sarl	True	comma-company	Acme, Sarl hired Lee.	Sarl	Acme / , / Sarl / hired / Lee / . / Next / .
T	Sarl	1	sarl	True	company-without-period	Acme Sarl hired Lee.	Sarl	Acme / Sarl / hired / Lee / . / Next / .
T	Sarl	1	sarl	True	ordinary-sentence	We noted Sarl today.	Sarl	We / noted / Sarl / today / . / Next / .
T	Sarl	1	sarl	True	case-variant-company	Acme sarl. hired Lee.	sarl	Acme / sarl / hired / Lee / . / Next / .
T	SpA	1	sPa	False	baseline-company	Acme SpA. hired Lee.	SpA	Acme / SpA / hired / Lee / . / Next / .
T	SpA	1	sPa	False	comma-company	Acme, SpA hired Lee.	SpA	Acme / , / SpA / hired / Lee / . / Next / .
T	SpA	1	sPa	False	company-without-period	Acme SpA hired Lee.	SpA	Acme / SpA / hired / Lee / . / Next / .
T	SpA	1	sPa	False	ordinary-sentence	We noted SpA today.	SpA	We / noted / SpA / today / . / Next / .
T	SpA	1	sPa	False	case-variant-company	Acme sPa. hired Lee.	sPa	Acme / sPa / . / hired / Lee / . / Next / .
T	a.g	2	A.G	False	baseline-company	Acme a.g. hired Lee.	a.g	Acme / a.g / hired / Lee / . / Next / .
T	a.g	2	A.G	False	comma-company	Acme, a.g hired Lee.	a.g	Acme / , / a.g / hired / Lee / . / Next / .
T	a.g	2	A.G	False	company-without-period	Acme a.g hired Lee.	a.g	Acme / a.g / hired / Lee / . / Next / .
T	a.g	2	A.G	False	ordinary-sentence	We noted a.g today.	a.g	We / noted / a.g / today / . / Next / .
T	a.g	2	A.G	False	case-variant-company	Acme A.G. hired Lee.	A.G	Acme / A.G / hired / Lee / . / Next / .
T	b.v	2	B.V	False	baseline-company	Acme b.v. hired Lee.	b.v	Acme / b.v / hired / Lee / . / Next / .
T	b.v	2	B.V	False	comma-company	Acme, b.v hired Lee.	b.v	Acme / , / b.v / hired / Lee / . / Next / .
T	b.v	2	B.V	False	company-without-period	Acme b.v hired Lee.	b.v	Acme / b.v / hired / Lee / . / Next / .
T	b.v	2	B.V	False	ordinary-sentence	We noted b.v today.	b.v	We / noted / b.v / today / . / Next / .
T	b.v	2	B.V	False	case-variant-company	Acme B.V. hired Lee.	B.V	Acme / B.V / hired / Lee / . / Next / .
T	bros	2	BROS	False	baseline-company	Acme bros. hired Lee.	brothers	Acme / brothers / hired / Lee / . / Next / .
T	bros	2	BROS	False	comma-company	Acme, bros hired Lee.	brothers	Acme / , / brothers / hired / Lee / . / Next / .
T	bros	2	BROS	False	company-without-period	Acme bros hired Lee.	brothers	Acme / brothers / hired / Lee / . / Next / .
T	bros	2	BROS	False	ordinary-sentence	We noted bros today.	brothers	We / noted / brothers / today / . / Next / .
T	bros	2	BROS	False	case-variant-company	Acme BROS. hired Lee.	brothers	Acme / brothers / hired / Lee / . / Next / .
T	co	2	CO	False	baseline-company	Acme co. hired Lee.	co	Acme / co / hired / Lee / . / Next / .
T	co	2	CO	False	comma-company	Acme, co hired Lee.	co	Acme / , / co / hired / Lee / . / Next / .
T	co	2	CO	False	company-without-period	Acme co hired Lee.	co	Acme / co / hired / Lee / . / Next / .
T	co	2	CO	False	ordinary-sentence	We noted co today.	co	We / noted / co / today / . / Next / .
T	co	2	CO	False	case-variant-company	Acme CO. hired Lee.	Company	Acme / Company / hired / Lee / . / Next / .
T	corp	2	CORP	False	baseline-company	Acme corp. hired Lee.	corporation	Acme / corporation / hired / Lee / . / Next / .
T	corp	2	CORP	False	comma-company	Acme, corp hired Lee.	corporation	Acme / , / corporation / hired / Lee / . / Next / .
T	corp	2	CORP	False	company-without-period	Acme corp hired Lee.	corporation	Acme / corporation / hired / Lee / . / Next / .
T	corp	2	CORP	False	ordinary-sentence	We noted corp today.	corporation	We / noted / corporation / today / . / Next / .
T	corp	2	CORP	False	case-variant-company	Acme CORP. hired Lee.	corporation	Acme / corporation / hired / Lee / . / Next / .
T	esq	2	ESQ	False	baseline-company	Acme esq. hired Lee.	esq	Acme / esq / hired / Lee / . / Next / .
T	esq	2	ESQ	False	comma-company	Acme, esq hired Lee.	esq	Acme / , / esq / hired / Lee / . / Next / .
T	esq	2	ESQ	False	company-without-period	Acme esq hired Lee.	esq	Acme / esq / hired / Lee / . / Next / .
T	esq	2	ESQ	False	ordinary-sentence	We noted esq today.	esq	We / noted / esq / today / . / Next / .
T	esq	2	ESQ	False	case-variant-company	Acme ESQ. hired Lee.	ESQ	Acme / ESQ / hired / Lee / . / Next / .
T	esqr	2	ESQR	False	baseline-company	Acme esqr. hired Lee.	esqr	Acme / esqr / hired / Lee / . / Next / .
T	esqr	2	ESQR	False	comma-company	Acme, esqr hired Lee.	esqr	Acme / , / esqr / hired / Lee / . / Next / .
T	esqr	2	ESQR	False	company-without-period	Acme esqr hired Lee.	esqr	Acme / esqr / hired / Lee / . / Next / .
T	esqr	2	ESQR	False	ordinary-sentence	We noted esqr today.	esqr	We / noted / esqr / today / . / Next / .
T	esqr	2	ESQR	False	case-variant-company	Acme ESQR. hired Lee.	ESQR	Acme / ESQR / hired / Lee / . / Next / .
T	etc	2	ETC	False	baseline-company	Acme etc. hired Lee.	etcetera	Acme / etcetera / hired / Lee / . / Next / .
T	etc	2	ETC	False	comma-company	Acme, etc hired Lee.	etcetera	Acme / , / etcetera / hired / Lee / . / Next / .
T	etc	2	ETC	False	company-without-period	Acme etc hired Lee.	etcetera	Acme / etcetera / hired / Lee / . / Next / .
T	etc	2	ETC	False	ordinary-sentence	We noted etc today.	etcetera	We / noted / etcetera / today / . / Next / .
T	etc	2	ETC	False	case-variant-company	Acme ETC. hired Lee.	etcetera	Acme / etcetera / hired / Lee / . / Next / .
T	gmbh	2	GMBH	False	baseline-company	Acme gmbh. hired Lee.	gmbh	Acme / gmbh / hired / Lee / . / Next / .
T	gmbh	2	GMBH	False	comma-company	Acme, gmbh hired Lee.	gmbh	Acme / , / gmbh / hired / Lee / . / Next / .
T	gmbh	2	GMBH	False	company-without-period	Acme gmbh hired Lee.	gmbh	Acme / gmbh / hired / Lee / . / Next / .
T	gmbh	2	GMBH	False	ordinary-sentence	We noted gmbh today.	gmbh	We / noted / gmbh / today / . / Next / .
T	gmbh	2	GMBH	False	case-variant-company	Acme GMBH. hired Lee.	GMBH	Acme / GMBH / hired / Lee / . / Next / .
T	h.q	2	H.Q	False	baseline-company	Acme h.q. hired Lee.	headquarters	Acme / headquarters / hired / Lee / . / Next / .
T	h.q	2	H.Q	False	comma-company	Acme, h.q hired Lee.	headquarters	Acme / , / headquarters / hired / Lee / . / Next / .
T	h.q	2	H.Q	False	company-without-period	Acme h.q hired Lee.	headquarters	Acme / headquarters / hired / Lee / . / Next / .
T	h.q	2	H.Q	False	ordinary-sentence	We noted h.q today.	headquarters	We / noted / headquarters / today / . / Next / .
T	h.q	2	H.Q	False	case-variant-company	Acme H.Q. hired Lee.	headquarters	Acme / headquarters / hired / Lee / . / Next / .
T	hdqrs	2	HDQRS	False	baseline-company	Acme hdqrs. hired Lee.	headquarters	Acme / headquarters / hired / Lee / . / Next / .
T	hdqrs	2	HDQRS	False	comma-company	Acme, hdqrs hired Lee.	headquarters	Acme / , / headquarters / hired / Lee / . / Next / .
T	hdqrs	2	HDQRS	False	company-without-period	Acme hdqrs hired Lee.	headquarters	Acme / headquarters / hired / Lee / . / Next / .
T	hdqrs	2	HDQRS	False	ordinary-sentence	We noted hdqrs today.	headquarters	We / noted / headquarters / today / . / Next / .
T	hdqrs	2	HDQRS	False	case-variant-company	Acme HDQRS. hired Lee.	headquarters	Acme / headquarters / hired / Lee / . / Next / .
T	hq	2	HQ	False	baseline-company	Acme hq. hired Lee.	headquarters	Acme / headquarters / hired / Lee / . / Next / .
T	hq	2	HQ	False	comma-company	Acme, hq hired Lee.	headquarters	Acme / , / headquarters / hired / Lee / . / Next / .
T	hq	2	HQ	False	company-without-period	Acme hq hired Lee.	headquarters	Acme / headquarters / hired / Lee / . / Next / .
T	hq	2	HQ	False	ordinary-sentence	We noted hq today.	headquarters	We / noted / headquarters / today / . / Next / .
T	hq	2	HQ	False	case-variant-company	Acme HQ. hired Lee.	headquarters	Acme / headquarters / hired / Lee / . / Next / .
T	inc	2	INC	False	baseline-company	Acme inc. hired Lee.	incorporated	Acme / incorporated / hired / Lee / . / Next / .
T	inc	2	INC	False	comma-company	Acme, inc hired Lee.	incorporated	Acme / , / incorporated / hired / Lee / . / Next / .
T	inc	2	INC	False	company-without-period	Acme inc hired Lee.	incorporated	Acme / incorporated / hired / Lee / . / Next / .
T	inc	2	INC	False	ordinary-sentence	We noted inc today.	incorporated	We / noted / incorporated / today / . / Next / .
T	inc	2	INC	False	case-variant-company	Acme INC. hired Lee.	incorporated	Acme / incorporated / hired / Lee / . / Next / .
T	jnr	2	JNR	False	baseline-company	Acme jnr. hired Lee.	jnr	Acme / jnr / hired / Lee / . / Next / .
T	jnr	2	JNR	False	comma-company	Acme, jnr hired Lee.	jnr	Acme / , / jnr / hired / Lee / . / Next / .
T	jnr	2	JNR	False	company-without-period	Acme jnr hired Lee.	jnr	Acme / jnr / hired / Lee / . / Next / .
T	jnr	2	JNR	False	ordinary-sentence	We noted jnr today.	jnr	We / noted / jnr / today / . / Next / .
T	jnr	2	JNR	False	case-variant-company	Acme JNR. hired Lee.	JNR	Acme / JNR / hired / Lee / . / Next / .
T	jr	2	JR	False	baseline-company	Acme jr. hired Lee.	junior	Acme / junior / hired / Lee / . / Next / .
T	jr	2	JR	False	comma-company	Acme, jr hired Lee.	junior	Acme / , / junior / hired / Lee / . / Next / .
T	jr	2	JR	False	company-without-period	Acme jr hired Lee.	junior	Acme / junior / hired / Lee / . / Next / .
T	jr	2	JR	False	ordinary-sentence	We noted jr today.	junior	We / noted / junior / today / . / Next / .
T	jr	2	JR	False	case-variant-company	Acme JR. hired Lee.	junior	Acme / junior / hired / Lee / . / Next / .
T	l.l.c	2	L.L.C	False	baseline-company	Acme l.l.c. hired Lee.	l.l.c	Acme / l.l.c / hired / Lee / . / Next / .
T	l.l.c	2	L.L.C	False	comma-company	Acme, l.l.c hired Lee.	l.l.c	Acme / , / l.l.c / hired / Lee / . / Next / .
T	l.l.c	2	L.L.C	False	company-without-period	Acme l.l.c hired Lee.	l.l.c	Acme / l.l.c / hired / Lee / . / Next / .
T	l.l.c	2	L.L.C	False	ordinary-sentence	We noted l.l.c today.	l.l.c	We / noted / l.l.c / today / . / Next / .
T	l.l.c	2	L.L.C	False	case-variant-company	Acme L.L.C. hired Lee.	L.L.C	Acme / L.L.C / hired / Lee / . / Next / .
T	l.p	2	L.P	False	baseline-company	Acme l.p. hired Lee.	l.p	Acme / l.p / hired / Lee / . / Next / .
T	l.p	2	L.P	False	comma-company	Acme, l.p hired Lee.	l.p	Acme / , / l.p / hired / Lee / . / Next / .
T	l.p	2	L.P	False	company-without-period	Acme l.p hired Lee.	l.p	Acme / l.p / hired / Lee / . / Next / .
T	l.p	2	L.P	False	ordinary-sentence	We noted l.p today.	l.p	We / noted / l.p / today / . / Next / .
T	l.p	2	L.P	False	case-variant-company	Acme L.P. hired Lee.	L.P	Acme / L.P / hired / Lee / . / Next / .
T	ltd	2	LTD	False	baseline-company	Acme ltd. hired Lee.	limited	Acme / limited / hired / Lee / . / Next / .
T	ltd	2	LTD	False	comma-company	Acme, ltd hired Lee.	limited	Acme / , / limited / hired / Lee / . / Next / .
T	ltd	2	LTD	False	company-without-period	Acme ltd hired Lee.	limited	Acme / limited / hired / Lee / . / Next / .
T	ltd	2	LTD	False	ordinary-sentence	We noted ltd today.	limited	We / noted / limited / today / . / Next / .
T	ltd	2	LTD	False	case-variant-company	Acme LTD. hired Lee.	limited	Acme / limited / hired / Lee / . / Next / .
T	n.v	2	N.V	False	baseline-company	Acme n.v. hired Lee.	n.v	Acme / n.v / hired / Lee / . / Next / .
T	n.v	2	N.V	False	comma-company	Acme, n.v hired Lee.	n.v	Acme / , / n.v / hired / Lee / . / Next / .
T	n.v	2	N.V	False	company-without-period	Acme n.v hired Lee.	n.v	Acme / n.v / hired / Lee / . / Next / .
T	n.v	2	N.V	False	ordinary-sentence	We noted n.v today.	n.v	We / noted / n.v / today / . / Next / .
T	n.v	2	N.V	False	case-variant-company	Acme N.V. hired Lee.	N.V	Acme / N.V / hired / Lee / . / Next / .
T	plc	2	PLC	False	baseline-company	Acme plc. hired Lee.	plc	Acme / plc / hired / Lee / . / Next / .
T	plc	2	PLC	False	comma-company	Acme, plc hired Lee.	plc	Acme / , / plc / hired / Lee / . / Next / .
T	plc	2	PLC	False	company-without-period	Acme plc hired Lee.	plc	Acme / plc / hired / Lee / . / Next / .
T	plc	2	PLC	False	ordinary-sentence	We noted plc today.	plc	We / noted / plc / today / . / Next / .
T	plc	2	PLC	False	case-variant-company	Acme PLC. hired Lee.	PLC	Acme / PLC / hired / Lee / . / Next / .
T	pty	2	PTY	False	baseline-company	Acme pty. hired Lee.	pty	Acme / pty / hired / Lee / . / Next / .
T	pty	2	PTY	False	comma-company	Acme, pty hired Lee.	pty	Acme / , / pty / hired / Lee / . / Next / .
T	pty	2	PTY	False	company-without-period	Acme pty hired Lee.	pty	Acme / pty / hired / Lee / . / Next / .
T	pty	2	PTY	False	ordinary-sentence	We noted pty today.	pty	We / noted / pty / today / . / Next / .
T	pty	2	PTY	False	case-variant-company	Acme PTY. hired Lee.	Proprietary	Acme / Proprietary / hired / Lee / . / Next / .
T	s.a	2	S.A	False	baseline-company	Acme s.a. hired Lee.	s.a	Acme / s.a / hired / Lee / . / Next / .
T	s.a	2	S.A	False	comma-company	Acme, s.a hired Lee.	s.a	Acme / , / s.a / hired / Lee / . / Next / .
T	s.a	2	S.A	False	company-without-period	Acme s.a hired Lee.	s.a	Acme / s.a / hired / Lee / . / Next / .
T	s.a	2	S.A	False	ordinary-sentence	We noted s.a today.	s.a	We / noted / s.a / today / . / Next / .
T	s.a	2	S.A	False	case-variant-company	Acme S.A. hired Lee.	S.A	Acme / S.A / hired / Lee / . / Next / .
T	s.a.r.l	2	S.A.R.L	False	baseline-company	Acme s.a.r.l. hired Lee.	s.a.r.l	Acme / s.a.r.l / hired / Lee / . / Next / .
T	s.a.r.l	2	S.A.R.L	False	comma-company	Acme, s.a.r.l hired Lee.	s.a.r.l	Acme / , / s.a.r.l / hired / Lee / . / Next / .
T	s.a.r.l	2	S.A.R.L	False	company-without-period	Acme s.a.r.l hired Lee.	s.a.r.l	Acme / s.a.r.l / hired / Lee / . / Next / .
T	s.a.r.l	2	S.A.R.L	False	ordinary-sentence	We noted s.a.r.l today.	s.a.r.l	We / noted / s.a.r.l / today / . / Next / .
T	s.a.r.l	2	S.A.R.L	False	case-variant-company	Acme S.A.R.L. hired Lee.	S.A.R.L	Acme / S.A.R.L / hired / Lee / . / Next / .
T	s.p.a	2	S.P.A	False	baseline-company	Acme s.p.a. hired Lee.	s.p.a	Acme / s.p.a / hired / Lee / . / Next / .
T	s.p.a	2	S.P.A	False	comma-company	Acme, s.p.a hired Lee.	s.p.a	Acme / , / s.p.a / hired / Lee / . / Next / .
T	s.p.a	2	S.P.A	False	company-without-period	Acme s.p.a hired Lee.	s.p.a	Acme / s.p.a / hired / Lee / . / Next / .
T	s.p.a	2	S.P.A	False	ordinary-sentence	We noted s.p.a today.	s.p.a	We / noted / s.p.a / today / . / Next / .
T	s.p.a	2	S.P.A	False	case-variant-company	Acme S.P.A. hired Lee.	S.P.A	Acme / S.P.A / hired / Lee / . / Next / .
T	s.r.l	2	S.R.L	False	baseline-company	Acme s.r.l. hired Lee.	s.r.l	Acme / s.r.l / hired / Lee / . / Next / .
T	s.r.l	2	S.R.L	False	comma-company	Acme, s.r.l hired Lee.	s.r.l	Acme / , / s.r.l / hired / Lee / . / Next / .
T	s.r.l	2	S.R.L	False	company-without-period	Acme s.r.l hired Lee.	s.r.l	Acme / s.r.l / hired / Lee / . / Next / .
T	s.r.l	2	S.R.L	False	ordinary-sentence	We noted s.r.l today.	s.r.l	We / noted / s.r.l / today / . / Next / .
T	s.r.l	2	S.R.L	False	case-variant-company	Acme S.R.L. hired Lee.	S.R.L	Acme / S.R.L / hired / Lee / . / Next / .
T	sa	2	SA	False	baseline-company	Acme sa. hired Lee.	sa	Acme / sa / hired / Lee / . / Next / .
T	sa	2	SA	False	comma-company	Acme, sa hired Lee.	sa	Acme / , / sa / hired / Lee / . / Next / .
T	sa	2	SA	False	company-without-period	Acme sa hired Lee.	sa	Acme / sa / hired / Lee / . / Next / .
T	sa	2	SA	False	ordinary-sentence	We noted sa today.	sa	We / noted / sa / today / . / Next / .
T	sa	2	SA	False	case-variant-company	Acme SA. hired Lee.	SA	Acme / SA / hired / Lee / . / Next / .
T	sarl	2	SARL	True	baseline-company	Acme sarl. hired Lee.	sarl	Acme / sarl / hired / Lee / . / Next / .
T	sarl	2	SARL	True	comma-company	Acme, sarl hired Lee.	sarl	Acme / , / sarl / hired / Lee / . / Next / .
T	sarl	2	SARL	True	company-without-period	Acme sarl hired Lee.	sarl	Acme / sarl / hired / Lee / . / Next / .
T	sarl	2	SARL	True	ordinary-sentence	We noted sarl today.	sarl	We / noted / sarl / today / . / Next / .
T	sarl	2	SARL	True	case-variant-company	Acme SARL. hired Lee.	SARL	Acme / SARL / hired / Lee / . / Next / .
T	snr	2	SNR	False	baseline-company	Acme snr. hired Lee.	snr	Acme / snr / hired / Lee / . / Next / .
T	snr	2	SNR	False	comma-company	Acme, snr hired Lee.	snr	Acme / , / snr / hired / Lee / . / Next / .
T	snr	2	SNR	False	company-without-period	Acme snr hired Lee.	snr	Acme / snr / hired / Lee / . / Next / .
T	snr	2	SNR	False	ordinary-sentence	We noted snr today.	snr	We / noted / snr / today / . / Next / .
T	snr	2	SNR	False	case-variant-company	Acme SNR. hired Lee.	SNR	Acme / SNR / hired / Lee / . / Next / .
T	sr	2	SR	False	baseline-company	Acme sr. hired Lee.	sr	Acme / sr / hired / Lee / . / Next / .
T	sr	2	SR	False	comma-company	Acme, sr hired Lee.	sr	Acme / , / sr / hired / Lee / . / Next / .
T	sr	2	SR	False	company-without-period	Acme sr hired Lee.	sr	Acme / sr / hired / Lee / . / Next / .
T	sr	2	SR	False	ordinary-sentence	We noted sr today.	sr	We / noted / sr / today / . / Next / .
T	sr	2	SR	False	case-variant-company	Acme SR. hired Lee.	SR	Acme / SR / hired / Lee / . / Next / .
T	srl	2	SRL	True	baseline-company	Acme srl. hired Lee.	srl	Acme / srl / hired / Lee / . / Next / .
T	srl	2	SRL	True	comma-company	Acme, srl hired Lee.	srl	Acme / , / srl / hired / Lee / . / Next / .
T	srl	2	SRL	True	company-without-period	Acme srl hired Lee.	srl	Acme / srl / hired / Lee / . / Next / .
